huff_rank,selected_for_next_step,selection_method,ykiho,hospital_name,hospital_type,disease,specialist_score,hospital_weight,capability_score,straight_distance_km,huff_utility,huff_probability,cumulative_probability,kneedle_score,tmap_success,tmap_error,route_distance_km,route_duration_min,taxi_fare,toll_fare,final_utility,final_probability,is_pareto,matched_reason
99,False,,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,국민건강보험공단일산병원,종합병원,급성심근경색,65.0,1.0,65.0,254.6790297774709,0.001001350220416151,3.302224276242037e-05,0.9987208374590721,0.4256214222543938,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 경피적 대동맥판삽입·심장질환자 재택의료 포함
100,False,,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인명지의료재단명지병원,종합병원,급성심근경색,62.0,1.0,62.0,252.23958404687426,0.0009736904799824657,3.21100877094489e-05,0.9987529475467816,0.4198055791257289,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 경피적 좌심방이 폐색술·경피적 대동맥판삽입·심장질환자 재택의료 포함
101,False,,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,강원대학교병원,종합병원,급성심근경색,54.0,1.0,54.0,235.47101947451847,0.0009730833396248663,3.209006560742032e-05,0.998785037612389,0.41398971597496215,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 심장질환자 재택의료 포함
102,False,,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,전북특별자치도 남원의료원,종합병원,급성심근경색,13.0,1.0,13.0,118.4427161806503,0.0009251104871890654,3.0508030524347766e-05,0.9988155456429134,0.4081722707891122,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
103,False,,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,국립중앙의료원,종합병원,급성심근경색,50.0,1.0,50.0,236.18191799764733,0.0008955895742916184,2.9534498255225556e-05,0.9988450801411687,0.4023538520709933,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
104,False,,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,의료법인 영서의료재단 천안충무병원,종합병원,급성심근경색,25.0,1.0,25.0,167.14490159802537,0.0008937874124202497,2.947506707360682e-05,0.9988745552082423,0.3965353739216926,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 심장질환자 재택의료 포함
105,False,,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,가톨릭관동대학교 국제성모병원,종합병원,급성심근경색,57.0,1.0,57.0,252.47731421102242,0.0008934827535742788,2.94650201208362e-05,0.9989040202283631,0.39071688572543917,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 경피적 대동맥판삽입 포함
106,False,,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz,한양대학교구리병원,종합병원,급성심근경색,47.0,1.0,47.0,232.66383635046884,0.0008674947295603198,2.8607994456480812e-05,0.9989326282228196,0.3848975405035213,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 경피적 좌심방이 폐색술 포함
107,False,,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,가톨릭대학교의정부성모병원,종합병원,급성심근경색,54.0,1.0,54.0,249.865029708947,0.0008642417653782096,2.8500719128899158e-05,0.9989611289419484,0.37907808800627596,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 경피적 대동맥판삽입 포함
108,False,,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,가톨릭대학교 여의도성모병원,종합병원,급성심근경색,48.0,1.0,48.0,235.7121994853035,0.0008631945689702762,2.8466184983604482e-05,0.9989895951269321,0.3732586009748853,,,,,,,,,,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 심장질환자 재택의료 포함
