ykiho,hospital_name,hospital_type,address,latitude,longitude,departments,specialists,equipment,special_treatments
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,국군수도병원,종합병원,"경기도 성남시 분당구 새마을로177번길 81, (율동)",37.3923789,127.1490674,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""응급의학과"", ""구강악안면외과""]","{""구강병리과"": 1, ""구강악안면외과"": 1, ""내과"": 19, ""마취통증의학과"": 11, ""병리과"": 1, ""비뇨의학과"": 3, ""산부인과"": 2, ""성형외과"": 4, ""소아청소년과"": 1, ""신경과"": 3, ""신경외과"": 6, ""심장혈관흉부외과"": 4, ""안과"": 3, ""영상의학과"": 5, ""외과"": 15, ""응급의학과"": 8, ""이비인후과"": 4, ""재활의학과"": 3, ""정신건강의학과"": 4, ""정형외과"": 14, ""진단검사의학과"": 2, ""피부과"": 2, ""핵의학과"": 1}","[""콘빔CT"", ""초음파영상진단기"", ""인공호흡기"", ""체외충격파쇄석기"", ""분만감시기"", ""양전자단층촬영기 (PET)"", ""혈액투석을위한인공신장기"", ""ECMO"", ""골밀도검사기"", ""일반엑스선촬영장치"", ""MRI"", ""유방촬영장치"", ""CT""]","[""성인 중환자실"", ""응급의료기관""]"
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,국립소방병원,종합병원,"충청북도 음성군 맹동면 용두4길 19-0, 국립소방병원",36.9043425,127.5526368,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과""]","{""가정의학과"": 1, ""내과"": 3, ""마취통증의학과"": 2, ""산부인과"": 1, ""성형외과"": 1, ""소아청소년과"": 2, ""신경과"": 1, ""신경외과"": 2, ""영상의학과"": 1, ""외과"": 3, ""응급의학과"": 3, ""이비인후과"": 1, ""재활의학과"": 2, ""정신건강의학과"": 2, ""정형외과"": 2, ""직업환경의학과"": 1, ""진단검사의학과"": 1, ""통합치의학과"": 1}","[""인공호흡기"", ""MRI"", ""혈액투석을위한인공신장기"", ""유방촬영장치"", ""일반엑스선촬영장치"", ""CT"", ""초음파영상진단기"", ""골밀도검사기""]","[""성인 중환자실"", ""장애인 건강 주치의 시범기관(전체)"", ""장애인 건강 주치의 시범기관(방문진료 실시기관)""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,국립암센터,종합병원,"경기도 고양시 일산동구 일산로 323, (마두동)",37.6632301,126.7834097,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""구강악안면외과""]","{""가정의학과"": 7, ""구강악안면외과"": 3, ""내과"": 49, ""마취통증의학과"": 8, ""방사선종양학과"": 7, ""병리과"": 9, ""비뇨의학과"": 6, ""산부인과"": 9, ""소아청소년과"": 3, ""신경과"": 3, ""신경외과"": 4, ""심장혈관흉부외과"": 6, ""안과"": 1, ""영상의학과"": 17, ""예방의학과"": 1, ""외과"": 30, ""응급의학과"": 1, ""이비인후과"": 4, ""재활의학과"": 2, ""정신건강의학과"": 2, ""정형외과"": 3, ""진단검사의학과"": 3, ""피부과"": 1, ""핵의학과"": 3}","[""콘빔CT"", ""종양치료기 (양성자치료기)"", ""인큐베이터"", ""인공호흡기"", ""CT"", ""골밀도검사기"", ""분만감시기"", ""유방촬영장치"", ""ECMO"", ""MRI"", ""초음파영상진단기"", ""일반엑스선촬영장치"", ""양전자단층촬영기 (PET)"", ""혈액투석을위한인공신장기""]","[""성인 중환자실"", ""입원형 호스피스전문기관"", ""신속대응시스템 시범기관"", ""암환자(요루) 재택의료 시범기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""가정형 호스피스전문기관"", ""암환자 재택의료 시범기관"", ""가정간호실시기관"", ""조혈모세포이식 실시기관"", ""간호간병통합서비스 제공기관"", ""비대면진료 시범사업 진료기관(의료기관)"", ""응급의료기관"", ""자문형 호스피스전문기관""]"
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,국립중앙의료원,종합병원,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",37.5672137,127.0056709,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과"", ""치과보철과"", ""치과교정과"", ""치주과"", ""치과보존과"", ""구강내과"", ""영상치의학과"", ""예방치과"", ""통합치의학과"", ""한방내과"", ""한방신경정신과"", ""침구과""]","{""가정의학과"": 3, ""구강악안면외과"": 1, ""내과"": 28, ""마취통증의학과"": 9, ""방사선종양학과"": 1, ""병리과"": 2, ""비뇨의학과"": 4, ""산부인과"": 5, ""성형외과"": 2, ""소아청소년과"": 2, ""신경과"": 8, ""신경외과"": 4, ""심장혈관흉부외과"": 5, ""안과"": 5, ""영상의학과"": 5, ""예방의학과"": 3, ""외과"": 12, ""응급의학과"": 17, ""이비인후과"": 4, ""재활의학과"": 1, ""정신건강의학과"": 4, ""정형외과"": 7, ""진단검사의학과"": 2, ""치과보존과"": 1, ""침구과"": 2, ""통합치의학과"": 3, ""피부과"": 3, ""한방내과"": 1, ""한방신경정신과"": 1, ""핵의학과"": 1}","[""ECMO"", ""초음파영상진단기"", ""CT"", ""혈액투석을위한인공신장기"", ""MRI"", ""체외충격파쇄석기"", ""일반엑스선촬영장치"", ""콘빔CT"", ""인큐베이터"", ""분만감시기"", ""인공호흡기"", ""양전자단층촬영기 (PET)"", ""골밀도검사기"", ""유방촬영장치""]","[""가정간호실시기관"", ""암환자 재택의료 시범기관"", ""HPV 국가예방접종사업 참여기관"", ""의·한협진 활성화를 위한 5단계 시범기관"", ""외국인 근로자 등 의료지원 사업시행 의료기관"", ""수면다원검사 실시기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""난임시술(체외)"", ""난임시술(인공)"", ""첩약 건강보험 적용 2단계 시범사업"", ""간호간병통합서비스 제공기관"", ""응급의료기관"", ""개방병원"", ""결핵환자 재택의료 시범기관"", ""측두하악관절자극요법 실시기관"", ""입원형 호스피스전문기관"", ""성인 중환자실""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,국민건강보험공단일산병원,종합병원,"경기도 고양시 일산동구 일산로 100, (백석동,백석1동 1241외1필지 4층)",37.6454754,126.7930401,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""구강악안면외과"", ""치과보철과"", ""치과교정과"", ""치주과"", ""치과보존과""]","{""가정의학과"": 10, ""구강악안면외과"": 2, ""내과"": 48, ""마취통증의학과"": 13, ""방사선종양학과"": 1, ""병리과"": 4, ""비뇨의학과"": 4, ""산부인과"": 8, ""성형외과"": 2, ""소아청소년과"": 10, ""신경과"": 8, ""신경외과"": 5, ""심장혈관흉부외과"": 5, ""안과"": 6, ""영상의학과"": 10, ""외과"": 19, ""응급의학과"": 12, ""이비인후과"": 4, ""재활의학과"": 6, ""정신건강의학과"": 5, ""정형외과"": 12, ""진단검사의학과"": 4, ""치과교정과"": 2, ""치과보존과"": 2, ""치과보철과"": 2, ""치주과"": 2, ""피부과"": 3, ""핵의학과"": 1}","[""분만감시기"", ""골밀도검사기"", ""양전자단층촬영기 (PET)"", ""MRI"", ""인공호흡기"", ""초음파영상진단기"", ""CT"", ""체외충격파쇄석기"", ""일반엑스선촬영장치"", ""혈액투석을위한인공신장기"", ""유방촬영장치"", ""콘빔CT"", ""ECMO"", ""인큐베이터""]","[""성인 중환자실"", ""신생아 중환자실"", ""자문형 호스피스전문기관"", ""입원형 호스피스전문기관"", ""복막투석 환자 재택관리 시범기관"", ""결핵환자 재택의료 시범기관"", ""응급의료기관"", ""신속대응시스템 시범기관"", ""가정용 인공호흡기 환자 재택의료 시범기관"", ""가정간호실시기관"", ""인공와우 실시기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""심장질환자 재택의료 시범기관"", ""재활환자 재택의료 시범기관"", ""경피적 대동맥판삽입 실시기관"", ""간호간병통합서비스 제공기관"", ""난임시술(인공)"", ""장애인 건강 주치의 시범기관(방문진료 실시기관)"", ""비대면진료 시범사업 진료기관(의료기관)"", ""장애인 건강 주치의 시범기관(전체)"", ""선천성 악안면 기형의 치과교정 및 악정형 치료 실시기관"", ""(정신질환)병원기반·낮병동 시범기관"", ""가정형 호스피스전문기관"", ""개방병원"", ""HPV 국가예방접종사업 참여기관"", ""수면다원검사 실시기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""암환자 재택의료 시범기관"", ""암환자(요루) 재택의료 시범기관""]"
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,근로복지공단 대전병원,종합병원,"대전광역시 대덕구 계족로 637,  (법동)",36.3683976,127.4285488,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""이비인후과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과""]","{""가정의학과"": 2, ""내과"": 2, ""마취통증의학과"": 1, ""산부인과"": 2, ""신경과"": 1, ""신경외과"": 1, ""영상의학과"": 2, ""예방의학과"": 1, ""외과"": 3, ""이비인후과"": 1, ""재활의학과"": 3, ""정신건강의학과"": 2, ""직업환경의학과"": 4, ""진단검사의학과"": 1}","[""CT"", ""인공호흡기"", ""골밀도검사기"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""초음파영상진단기"", ""MRI""]","[""재활환자 재택의료 시범기관"", ""간호간병통합서비스 제공기관"", ""성인 중환자실""]"
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,근로복지공단 동해병원,종합병원,"강원특별자치도 동해시 하평로 11, (평릉동)",37.5321225,129.1060780,"[""내과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""이비인후과"", ""영상의학과"", ""병리과"", ""재활의학과"", ""응급의학과"", ""직업환경의학과""]","{""내과"": 4, ""마취통증의학과"": 1, ""산부인과"": 2, ""신경외과"": 1, ""영상의학과"": 1, ""외과"": 2, ""이비인후과"": 1, ""재활의학과"": 1, ""정형외과"": 2, ""직업환경의학과"": 2}","[""골밀도검사기"", ""MRI"", ""CT"", ""인공호흡기"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""초음파영상진단기""]","[""성인 중환자실"", ""응급의료기관"", ""간호간병통합서비스 제공기관"", ""재활환자 재택의료 시범기관""]"
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz,근로복지공단 순천병원,종합병원,"전남광주통합특별시 순천시 조례1길 24,  (조례동)",34.9611350,127.5249267,"[""내과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""응급의학과"", ""직업환경의학과"", ""예방의학과"", ""치과보존과""]","{""가정의학과"": 1, ""내과"": 2, ""마취통증의학과"": 1, ""신경외과"": 1, ""영상의학과"": 2, ""예방의학과"": 1, ""외과"": 1, ""재활의학과"": 3, ""정형외과"": 3, ""직업환경의학과"": 3, ""진단검사의학과"": 1}","[""MRI"", ""CT"", ""인공호흡기"", ""골밀도검사기"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""초음파영상진단기""]","[""성인 중환자실"", ""재활환자 재택의료 시범기관"", ""외국인 근로자 등 의료지원 사업시행 의료기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNzEjJDEjJDgjJDgz,근로복지공단 창원병원,종합병원,"경상남도 창원시 성산구 창원대로 721, (중앙동)",35.2187539,128.6717512,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과"", ""치과보철과"", ""치과교정과"", ""소아치과"", ""치주과"", ""치과보존과"", ""구강내과"", ""영상치의학과"", ""구강병리과"", ""예방치과""]","{""내과"": 2, ""마취통증의학과"": 1, ""병리과"": 1, ""산부인과"": 2, ""신경과"": 1, ""신경외과"": 1, ""영상의학과"": 1, ""외과"": 2, ""이비인후과"": 1, ""재활의학과"": 4, ""정형외과"": 4, ""직업환경의학과"": 5}","[""인공호흡기"", ""체외충격파쇄석기"", ""CT"", ""유방촬영장치"", ""콘빔CT"", ""MRI"", ""일반엑스선촬영장치"", ""초음파영상진단기"", ""골밀도검사기""]","[""성인 중환자실"", ""외국인 근로자 등 의료지원 사업시행 의료기관"", ""재활환자 재택의료 시범기관"", ""간호간병통합서비스 제공기관"", ""개방병원"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,근로복지공단 태백병원,종합병원,"강원특별자치도 태백시 보드미길 8,  (장성동)",37.1040964,129.0043366,"[""내과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""영상의학과"", ""진단검사의학과"", ""결핵과"", ""재활의학과"", ""응급의학과"", ""직업환경의학과"", ""치과보철과""]","{""내과"": 2, ""마취통증의학과"": 1, ""산부인과"": 3, ""신경외과"": 1, ""심장혈관흉부외과"": 1, ""영상의학과"": 1, ""외과"": 1, ""이비인후과"": 1, ""재활의학과"": 1, ""정신건강의학과"": 1, ""정형외과"": 2, ""직업환경의학과"": 1, ""진단검사의학과"": 1, ""핵의학과"": 1}","[""골밀도검사기"", ""콘빔CT"", ""혈액투석을위한인공신장기"", ""일반엑스선촬영장치"", ""초음파영상진단기"", ""분만감시기"", ""유방촬영장치"", ""MRI"", ""CT"", ""인공호흡기"", ""인큐베이터""]","[""성인 중환자실"", ""HPV 국가예방접종사업 참여기관"", ""간호간병통합서비스 제공기관"", ""보훈위탁진료요양기관"", ""응급의료기관"", ""개방병원""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDQjJDgz,근로복지공단안산병원,종합병원,"경기도 안산시 상록구 구룡로 87, 근로복지공단안산병원 (일동)",37.3167269,126.8741390,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과"", ""치과보철과"", ""치과교정과"", ""소아치과"", ""치주과"", ""치과보존과"", ""구강내과"", ""영상치의학과"", ""구강병리과""]","{""결핵과"": 1, ""내과"": 6, ""마취통증의학과"": 1, ""비뇨의학과"": 1, ""소아청소년과"": 1, ""신경과"": 1, ""신경외과"": 3, ""영상의학과"": 2, ""외과"": 2, ""응급의학과"": 3, ""이비인후과"": 1, ""재활의학과"": 3, ""정신건강의학과"": 1, ""정형외과"": 4, ""직업환경의학과"": 7, ""진단검사의학과"": 1, ""통합치의학과"": 2}","[""골밀도검사기"", ""인공호흡기"", ""콘빔CT"", ""혈액투석을위한인공신장기"", ""MRI"", ""초음파영상진단기"", ""유방촬영장치"", ""CT"", ""일반엑스선촬영장치"", ""체외충격파쇄석기""]","[""성인 중환자실"", ""외국인 근로자 등 의료지원 사업시행 의료기관"", ""개방병원"", ""가정간호실시기관"", ""재활환자 재택의료 시범기관"", ""HPV 국가예방접종사업 참여기관"", ""간호간병통합서비스 제공기관"", ""응급의료기관""]"
